ligand_id,SMILES,dock38_score,is_active
M2R-decoy_3460,CCC[C@@H]([C@@H](CC(C)C)C(=O)N[C@H](C(=O)Nc1nccs1)C(C)(C)SCCNC(=O)OCC)N(O)C=O,-25.52,0
M2R-decoy_3737,NS(=O)(=O)c1ccc(C/N=C/c2cccc(OCc3cn(CCCOc4ccc5ccc(=O)oc5c4)nn3)c2)cc1,-25.52,0
M2R-decoy_5539,C=CC(=O)Nc1cccc(CCn2c(=O)c(c3cc(OC)cc(OC)c3Cl)cc3cnc(NC)nc32)n1,-25.52,0
M2R-decoy_8159.1,Cc1ccc(S(=O)(=O)N(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,-25.52,0
M2R-decoy_8797,CC[C@H](C)OC(=O)Cc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,-25.52,0
M2R-decoy_1811,Nc1ccc(N2CCN(C(=O)CNS(=O)(=O)c3cccc4cnccc34)CC2)cc1,-25.51,0
M2R-decoy_3893,COc1cc(C(=O)N(C)C)ccc1c1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,-25.51,0
M2R-decoy_459,FC(F)(F)c1nnc2ccc(N3CCCCC3)nn12,-25.51,0
M2R-decoy_4658,C=C(F)CO[C@H]1CO[C@@H]2OC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4nc(NC)oc4c3)[C@H]12,-25.51,0
M2R-decoy_6669,O=C(Cc1ccc(S(=O)(=O)N2CCOCC2)s1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,-25.51,0
M2R-decoy_9543,O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)C1CC1,-25.51,0
M2R-decoy_11007,Cc1nnsc1C(=O)N/C(C(=O)N1CCCCC1)=C(\Br)c1ccc(Cl)cc1,-25.5,0
M2R-decoy_11427,N#Cc1ccc(S(=O)(=O)c2cnc3ccc(Cl)cc3c2N2CCOCC2)cc1,-25.5,0
M2R-decoy_4085,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc2nc(NC3CC3)sc2c1,-25.5,0
M2R-decoy_6515,C=C1CC(Cn2nc(C)c(=O)n(CC3(c4ccc(F)cc4)CC(=C)C(=O)O3)c2=O)(c2ccc(F)cc2)OC1=O,-25.5,0
M2R-decoy_10617,O=C(c1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-])N1CCCCC1,-25.49,0
M2R-decoy_3388,C/C=C/c1ccc(OCC(=O)OCc2csc(Nc3ccc(C)cc3)n2)c(OC)c1,-25.49,0
M2R-decoy_5524,Cc1cc(Cl)c2cc(C(=O)N[C@H](CO)c3ccc(S(=O)(=O)CC(=O)OCC4(C)COC4)cc3)n(C)c2c1,-25.49,0
M2R-decoy_5753,Cc1cc(C)c(S(=O)(=O)NCCNC(=O)c2ccc3c(cnn3CCCNc3ncc[nH]3)c2)c(C)c1,-25.49,0
M2R-decoy_6793,CN1c2c(C(=O)Nc3ccc(NS(C)(=O)=O)cc3)nn(c3ccccc3Cl)c2-c2ccccc2S1(=O)=O,-25.49,0
M2R-decoy_8976,O=C(OC1CSSC1)c1ccc(OCCCCCCOC(=O)c2cc(Br)ccc2Br)cc1,-25.49,0
M2R-decoy_9167,CCCCCCCC/C=C\CCCC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](COC(C)=O)NC(C)=O,-25.49,0
M2R-decoy_2998,CC(C)Oc1ccc(C(=O)Oc2coc(CSc3ncccn3)cc2=O)cc1,-25.48,0
M2R-decoy_436,CC1=C(C)C(=O)C2=C(C#CCCCC(=O)C#C2)C1=O,-25.48,0
M2R-decoy_535,CN(C)c1ccc(/C=c2\sc3n(c2=O)CCCN=3)cc1,-25.48,0
M2R-decoy_7,Cc1ccc(C(=O)N(CC2CCCO2)c2ccncc2)o1,-25.48,0
M2R-decoy_7803,C[C@@H]1CC[C@H]2[C@@](C)(C(=O)OCCCCCOC(=O)[C@@]3(C)O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]3[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,-25.48,0
M2R-decoy_974,O=C(CS(=O)(=O)c1cccc2nsnc12)Nc1ccc(F)cc1,-25.48,0
M2R-decoy_1258,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccccc1,-25.47,0
M2R-decoy_4196,COc1ccc(F)c(c2ccc(C(=O)N(Cc3cccc(OCCCCCC(=O)[O-])c3)C(C)C)cc2)c1,-25.47,0
M2R-decoy_4816.1,CC(=O)N1Cc2cccc(CC(=O)Nc3nnc(CCCCc4ccc(NC(=O)Cc5ccccc5)nn4)s3)c2C1,-25.47,0
M2R-decoy_3340,CC(C)CO[C@H]1[C@H](Cc2ccccc2)O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@@H]1OCC(C)C,-25.47,0
M2R-decoy_5893,CO[C@H]1O[C@H](CO)[C@@H](OCc2ccccc2)[C@@]2(OCc3ccccc3)[C@@H](OCc3ccccc3)CO[C@@H]12,-25.47,0
M2R-decoy_6660,COc1cc(c2ccc(F)c(F)c2)c(F)cc1n1c2c(ccc1=O)CN(S(=O)(=O)Nc1cccnn1)CC2,-25.47,0
M2R-decoy_7816,Nc1ncnc2c1c(c1ccc(O)cc1)nn2Cc1nc2cccc(C#CCCCC(=O)N3CCCC3)c2c(=O)n1Cc1ccccc1Cl,-25.47,0
M2R-decoy_8230,C=C(C)[C@@]12OC3(c4ccccc4)O[C@@H]1[C@@H]1[C@H](OC(C)=O)[C@@](C)(O)[C@@H](OC(C)=O)[C@]4(OC(=O)c5ccccc5)[C@@H](OC(C)=O)[C@@H](C)C[C@H]4[C@@]1(O3)[C@H](C)[C@@H]2OC(C)=O,-25.47,0
M2R-decoy_9691,CS(=O)(=O)CCOc1nonc1c1ccccc1,-25.47,0
M2R-decoy_2273,CCOCCOC(=O)/C(C#N)=C(/NCc1ccc(OCC)nc1)SC,-25.46,0
M2R-decoy_3909,CC(C)(C)OC(=O)NCCOCCOCCOc1ccc(n2ncc3c2CCCC3NC(=O)c2ccccn2)cc1,-25.46,0
M2R-decoy_7578,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)c3ccccc3NC2=O)cc1Cl,-25.46,0
M2R-decoy_8861,C=C[C@]1(C)CC[C@@H](C(=C)COC(=O)CCCCn2cc(C(=O)OCC(=C)[C@@H]3CC[C@@](C)(C=C)[C@H](C(=C)C)C3)nn2)C[C@H]1C(=C)C,-25.46,0
M2R-decoy_9431,C(CCCCc1nnc(N2CCCCC2)o1)CCCc1nnc(N2CCCCC2)o1,-25.46,0
M2R-decoy_1410,O=C(N/N=C/c1ccc(Br)o1)c1ccc2c(c1)OCCO2,-25.45,0
M2R-decoy_6481,O=c1[nH]cccc1S(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12,-25.45,0
M2R-decoy_6813,O=C(Cc1cc[n+]([O-])cc1)N1CC[NH+]([C@H]2c3ncc(Br)cc3CCc3cc(Cl)cc(Br)c32)CC1,-25.45,0
M2R-decoy_8865,CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2cc(ccn2)C2=N[C@@](C)(CS2)C(=O)N[C@@H](C(C)C)C(=O)O1,-25.45,0
M2R-decoy_1061,C[C@H]1CN(C(=O)c2ccccn2)CCN1S(=O)(=O)c1c[nH]c2ncccc12,-25.44,0
M2R-decoy_11129,CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2cnccn2)cc1)C(F)(F)F,-25.44,0
M2R-decoy_11413,O=C(Cc1ccc(S(=O)(=O)N2CCCC2)s1)N1CCN(c2ccccc2)CC1,-25.44,0
M2R-decoy_3458.1,CCCCCCC(C)C/C(C)=C\C(C)/C=C(C)/C=C/C(O)C(C)(C)c1cc(O)c([C@@H]2O[C@H](CO)C[C@H](O)[C@H]2O)c(=O)o1,-25.44,0
M2R-decoy_7017,CC(=O)N(C(C)=O)C1=C(C#N)C(c2ccc(F)cc2)C2=C(CC(C)(C)CC2=O)N1c1ccc(S(N)(=O)=O)cc1,-25.44,0
M2R-decoy_10128,O=C(NCCNC(=O)C1CC1)c1sccc1Br,-25.43,0
M2R-decoy_2304,CCOc1ccc(n2c(C)nnc2SCC(=O)N(CC)CC)cc1,-25.43,0
M2R-decoy_3576,COC(=O)COc1ccc(S(=O)(=O)N2CCCCCC2)cc1,-25.43,0
M2R-decoy_4309,O=C(CN(CC1CCCO1)C(=O)CNS(=O)(=O)c1ccc(Cl)cc1)NCc1ccc(F)cc1,-25.43,0
M2R-decoy_4715,Cc1ccc(N(CC(=O)NCC2CCCO2)S(=O)(=O)c2ccccc2)c(C)c1,-25.43,0
M2R-decoy_10504,O=c1/c(=C/c2ccc(I)cc2)sc2nc3ccccc3n12,-25.42,0
M2R-decoy_11402,Cc1nc2sccn2c(=O)c1S(=O)(=O)N1CCN(c2cccc(Cl)c2)CC1,-25.42,0
M2R-decoy_1280,Cc1cc(C)[n+]([N-]C(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c(C)c1,-25.42,0
M2R-decoy_5666,C=CC[C@@H](CC(=O)N[C@H](CO)Cc1ccccc1)C(=O)N[C@H](C)COC(=O)[C@@H](CC=C)Cc1ccc(F)cc1,-25.42,0
M2R-decoy_7215,COc1ccc(/C=C/C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@H]3O[C@H](C)[C@]5(OC(=O)/C=C/c6ccccc6)CC[C@@]4(O)[C@]35C)C2)cc1,-25.42,0
M2R-decoy_10967,Cc1ccc(C(=O)N2CCN(S(=O)(=O)c3cc(Br)ccc3Br)CC2)o1,-25.41,0
M2R-decoy_1122,CCOC(=O)C1CCN(S(=O)(=O)c2c(C)[nH]c(C)c2C(=O)N2CCCC2)CC1,-25.41,0
M2R-decoy_5334.1,CC(C)(C)OC(=O)N1Cc2cccc(CC(=O)Nc3nnc(CCCCc4ccc(NC(=O)Cc5ccccc5)nn4)s3)c2C1,-25.41,0
M2R-decoy_5729,CSCC[C@H]([NH3+])CSSC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,-25.41,0
M2R-decoy_6383,CCCCC(=O)O[C@]1(C(=O)COC(C)=O)[C@@H](O)CC2C3CCC4=CC(=O)CC(CCl)C4(C)C3[C@@H](O)CC21C,-25.41,0
M2R-decoy_8144,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1Cc1ccc(n2cc(COCCCOC(=O)CC34CC5CC(CC(C5)C3)C4)nn2)cc1,-25.41,0
M2R-decoy_1733,CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c([S+](C)[O-])c2)cc1,-25.4,0
M2R-decoy_3215,CCCN(CC1CC1)c1cc(C)nc2c(c3ccc(OC)cc3)c(C)nn12,-25.4,0
M2R-decoy_5495,COc1cc(C(=O)N[C@H](c2nc(C(=O)NCc3ccc4c(c3)OCO4)cs2)C(C)C)cc(OC)c1OC,-25.4,0
M2R-decoy_5931,CCN(C)c1nc2ccc(C(=O)N(C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,-25.4,0
M2R-decoy_63,Nc1ccc(S(=O)(=O)N(CCOC(=O)CCCc2ccc(N(CCCl)CCCl)cc2)c2ncccn2)cc1,-25.4,0
M2R-decoy_710,CSS[C@H]1C[C@H](n2cc(Br)c(=O)[nH]c2=O)O[C@@H]1CO,-25.4,0
M2R-decoy_8640,COC(=O)c1coc([C@H](Cc2ccccc2)n2cc(CC3CC(CCc4ccccc4)CC(O[Si](C)(C)C(C)(C)C)C3)nn2)n1,-25.4,0
M2R-decoy_10590,O=C1CC(n2nnn(c3ccccc3Cl)c2=S)C2COC1O2,-25.39,0
M2R-decoy_16,O=c1c2ccccc2nc(c2ccco2)n1c1cccnc1,-25.39,0
M2R-decoy_1659,O=C1/C(=C/c2ccccc2Br)COC/C1=C\c1ccccc1Br,-25.39,0
M2R-decoy_7132,COc1ccc(S(=O)(=O)N(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(N(C)C)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,-25.39,0
M2R-decoy_10996,C#Cc1cccc(N2C(=O)CC(=P(c3ccccc3)(c3ccccc3)c3ccccc3)C2=O)c1,-25.38,0
M2R-decoy_1313,Clc1nc2c(C#Cc3ccccc3)ncnc2n1C1CCCCO1,-25.38,0
M2R-decoy_10229,O=S1(=O)N=C(Oc2ccc(Br)cc2)c2ccccc21,-25.38,0
M2R-decoy_1851,CCC/C=C/c1ccc(CN2C(CC(C)C)C(=O)N(Cc3cn(CCC4OCCCO4)nn3)CCS2(=O)=O)cc1,-25.38,0
M2R-decoy_1574,CCOCCCSc1nc2[nH]cnc2c(=O)[nH]1,-25.38,0
M2R-decoy_3073,COc1cc(OC)c([C@H]2O[C@H](C)[C@@H](c3cc(OC)c(OC)cc3OC)[C@H]2C)cc1OC,-25.38,0
M2R-decoy_3668,O=C(CCCCCNC(=S)NN=C(c1ccccc1)c1ccccc1)NO,-25.38,0
M2R-decoy_3430,CCN(CC)c1ccc(C(=O)CSc2nc(C)cc(C)n2)cc1,-25.38,0
M2R-decoy_5767,C[C@@H](NC(=O)c1cc(COCC([NH3+])(CF)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,-25.38,0
M2R-decoy_4944,O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)NCCCCCCc1ccnc(SCc2nc3ccccc3s2)n1,-25.38,0
M2R-decoy_10920,COC(=O)c1scc(c2ccc(C)cc2)c1S(=O)(=O)N1CCN(c2ccccc2)CC1,-25.37,0
M2R-decoy_2447,CCOC(=O)C1=C(C)N=C(C)/C(=C(\O)OCC)C1,-25.37,0
M2R-decoy_3754,COc1c(C)c(C)c2c(c1C)CCC(C)(C(=O)OC(C(=O)NC(C)(C)C)c1cccc(OCCCCO[N+](=O)[O-])c1)O2,-25.36,0
M2R-decoy_4366,CCCCc1ncc(/C=C2/C(=O)N(CC)C(=O)N2Cc2csc(C)n2)n1Cc1ccc(C(=O)OC)cc1,-25.36,0
M2R-decoy_4809,CCOc1ccc(NC(=O)Cn2c(=O)n(CCCCC(=O)NCCc3ccc(Cl)cc3)c(=O)c3ccccc32)cc1,-25.36,0
M2R-decoy_6604,C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@H](O)[C@@]3(C)O[C@@]4(Cc5c[nH]c6ccccc56)NC(=O)[C@]2(C(=O)CCC(=O)C1=O)[C@H]4[C@@H]3C,-25.36,0
M2R-decoy_9738,C=C1C([C@@H](C)[C@H]2CC=C(C)C(=O)O2)=CC[C@@]2(C)[C@@H]3C[C@@H](OC(C)=O)[C@@H]4C(=C[C@@]3(O)C[C@@H]12)C=CC(=O)OC4(C)C,-25.36,0
M2R-decoy_9058,CCCCCCCCCCN(C(=O)c1c(F)c(F)c(F)c(F)c1F)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,-25.35,0
M2R-decoy_4746,CCCNC(=S)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(c3ccccc3)n2)CC1,-25.34,0
M2R-decoy_10032,O=C(Nc1ccc(C2S/C(=[NH+]\c3cccc(F)c3)N(Cc3ccc(F)c(F)c3F)C2=O)cc1)[C@@H]1CCCN1C(=O)OCc1ccccc1,-25.33,0
M2R-decoy_1344,Brc1ccc(c2ncncc2Br)s1,-25.33,0
M2R-decoy_276,Nc1nc(O)c2nc(C#Cc3ccccc3)cnc2n1,-25.33,0
M2R-decoy_357,CCc1ncnc(N2CCC(O)CC2)c1C#Cc1ccc(C)nc1,-25.33,0
M2R-decoy_8519,COCC(COC)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,-25.33,0
M2R-decoy_4656,CC(C(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2)c1ccc(c2ccc(OCCCCO[N+](=O)[O-])cc2)c(F)c1,-25.32,0
M2R-decoy_5496,CCOC(=O)[C@]12CCC=C1N(Cc1ccc(Cl)cc1Cl)C(=O)[C@H](CC(=O)NCCCN1CCCC1=O)C2,-25.32,0
M2R-decoy_6216,CS(=O)(=O)N1CCCc2ccc(N(S(=O)(=O)c3ccc4ccccc4c3)S(=O)(=O)c3ccc4ccccc4c3)cc21,-25.32,0
M2R-decoy_7019.2,CC[C@]12CCC[NH+]3C[C@@H](Br)[C@]4(C(=Nc5ccc(Br)cc54)[C@](C(=O)OC)([N+](=O)[O-])C1)[C@@H]32,-25.32,0
M2R-decoy_7926,CO[C@H]1CC/C=C(\C)C(=O)NC2=CC(=O)C(NCCSC)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,-25.32,0
M2R-decoy_11348,Cc1nnc(SCCn2c(Br)nc3c2c(=O)n(C)c(=O)n3C)s1,-25.31,0
M2R-decoy_11390,COc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cccs4)CC3)CC2)c1,-25.31,0
M2R-decoy_2258,CN(C)c1ccc(c2nc3cc(OCCOCCOCCF)ccc3o2)cc1,-25.31,0
M2R-decoy_5178,COC(=O)c1cccc(Cn2cc(COc3cccc(NC(=O)Cn4sc5ccccc5c4=O)c3)nn2)c1,-25.31,0
M2R-decoy_8249,O=C(CC1CCN(C(=O)CCc2ccc(F)cc2)CC1)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)[O-],-25.31,0
M2R-decoy_2759,C=CCSc1nn2c(/C=N/N=c3\sc(C(=O)OCC)c(C)n3c3ccc(O)cc3)c(c3ccccc3)nc2s1,-25.3,0
M2R-decoy_5153,Cc1ccc(S(=O)(=O)N(c2ccc3c(c2)N(S(C)(=O)=O)CCC3)S(=O)(=O)c2ccc(C)cc2)cc1,-25.3,0
M2R-decoy_517,COC(=O)[C@H]1CSC(c2nc3ccc(O)cc3s2)=N1,-25.3,0
M2R-decoy_5355,CSCCC(NC(=O)c1ccc([N+](=O)[O-])cc1Cl)C(=O)OCC(=O)Nc1ccc(OC(F)(F)F)cc1,-25.3,0
M2R-decoy_6865,C=C[C@@]1(C)CC(=O)[C@@H]2[C@]3(C)[C@@H](C[C@@H](O)[C@@]2(O)C1=O)C(C)(C)[C@H](OC(=O)c1ccccc1)[C@H](OC(C)=O)[C@@H]3OC(=O)c1ccccc1,-25.3,0
M2R-decoy_7463,Cc1nnc2n1-c1sc(C#CCn3c(=O)c4ccccc4c4ccccc43)cc1C(C1=CC(=O)CC=C1Cl)=NC2,-25.3,0
M2R-decoy_11040,Cc1nc2c(Br)c(Br)c(Br)c(Br)c2n1CC#N,-25.29,0
M2R-decoy_1488,N#CCCN(Cc1cccs1)S(=O)(=O)c1ccccc1F,-25.29,0
M2R-decoy_4530,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CSCCCc1ccccc1)OCc1cccnc1,-25.29,0
M2R-decoy_5170,Cn1cncc1c1c2c(=O)n(CC3CC3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,-25.29,0
M2R-decoy_6048,COc1ccc2[nH]c3c(c2c1)CCN1C(=O)C(CC(=O)NCCc2ccccn2)C[C@H](C(=O)N2CCCCC2)[C@@]31CCc1ccccc1,-25.29,0
M2R-decoy_6740,COc1ccc(C(=O)O[C@H]2c3cc4c(cc3[C@@H](c3cc(OC)c(OC)c(OC)c3)[C@H]3C(=O)OC[C@H]23)OCO4)cn1,-25.29,0
M2R-decoy_4577,CC(C)CCCCCOP(=O)(COCCn1cnc2nc(N)nc(Cl)c21)OCCCCCC(C)C,-25.28,0
M2R-decoy_4936.1,COCC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](Cl)(Br)[C@@H]1O)Oc1ccccc1,-25.28,0
M2R-decoy_7652,C=C(C)[C@@H]1CC[C@]2(COC3=C(Cl)C(=O)c4ccc(C)nc4C3=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-25.28,0
M2R-decoy_7772,NC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,-25.28,0
M2R-decoy_802,O=S(=O)(F)/C=C/c1ccc(Br)cc1,-25.28,0
M2R-decoy_8539,COc1ccc(N(CC(=O)NCCSc2ccccn2)S(=O)(=O)c2ccc(C)cc2)cc1OC,-25.28,0
M2R-decoy_179,COc1cc(/C=C2\SC(=O)N(C)C2=O)c(C)cc1O,-25.27,0
M2R-decoy_359,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@@H](C)O)c21,-25.27,0
M2R-decoy_4664,CCCCCN(C(=O)CCC(=O)OCC(=O)c1ccc(C(C)(C)C)cc1)c1c(N)n(CCCC)c(=O)[nH]c1=O,-25.27,0
M2R-decoy_4719,CC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)NCCc3ccc(Cl)cc3)ccc21,-25.27,0
M2R-decoy_4766,Cc1ccc(S(=O)(=O)N2CSC[C@@H]2C(=O)N[C@@H](Cc2ccc(N3CCN(c4ccccc4)CC3)cc2)C(=O)[O-])cc1,-25.27,0
M2R-decoy_5491,CCCCCc1cn([C@@H]2c3cc4c(cc3[C@@H](c3cc(OC)c(OC)c(OC)c3)[C@H]3C(=O)OC[C@H]23)OCO4)nn1,-25.27,0
M2R-decoy_2249,COCCCN(C(=O)c1ccco1)c1nc(c2cc(OC)ccc2OC)cs1,-25.26,0
M2R-decoy_2424,CCN(CC)C(=O)COC(=O)c1ccccc1,-25.26,0
M2R-decoy_2470,CCOC(=O)CSc1nn(C)c(=S)s1,-25.26,0
M2R-decoy_2896,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Cl)c2)c1,-25.26,0
M2R-decoy_395,Cn1nc(C(=O)NN2CCOCC2)c(Cl)c1C(F)(F)F,-25.26,0
M2R-decoy_3313,CCOC(=O)c1sc(SC(C)C)c(C#N)c1Cc1ccccc1,-25.26,0
M2R-decoy_8589,O=C([O-])CCC/C=C\C[C@H]1[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)C2CC1(c1ccc(c3ccccc3)cc1)CO2,-25.26,0
M2R-decoy_9435,O=C(Cc1cnc[nH]1)N[C@@H](COCc1ccccc1)C(=O)Nc1ccc(OC2CCCCC2)cc1,-25.26,0
M2R-decoy_9829,CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,-25.26,0
M2R-decoy_10415,CC(=O)c1c(C)oc2ccc(N(C(C)=O)S(=O)(=O)c3ccc(F)cc3C)cc12,-25.25,0
M2R-decoy_10166,COCc1nc(C(=O)N2CC[NH+](Cc3ccsc3)CC2)cs1,-25.25,0
M2R-decoy_271,CC1CN(C(=O)Nc2ccc3c(c2)OCO3)CC(C)O1,-25.25,0
M2R-decoy_5250,COc1cccc(C2(C(=O)N(C)S(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccn3)CC2)c1,-25.25,0
M2R-decoy_4835,CN(C(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1)[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-],-25.25,0
M2R-decoy_6784,Cc1c(NS(=O)(=O)c2cc(Br)cc3c2N(C(=O)C2CC2)CC3)c(=O)n(c2ccccc2)n1C,-25.25,0
M2R-decoy_4596,CCCCOC(=O)[C@H](CC)NP(=O)(CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1,-25.24,0
M2R-decoy_4753,Cc1cccc(n2c(CNC(=O)c3ccc(S(=O)(=O)N4CCCCC4)cc3)nnc2SCC(=O)Nc2nccs2)c1,-25.24,0
M2R-decoy_6307,CCOC(=O)[C@H]1[C@H]2COc3ccc(Br)cc3[C@@H]2N2C(=O)CN(Cc3ccc(OC)cc3)C(=O)[C@@]12C,-25.24,0
M2R-decoy_5014,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)CSc1ccc(Br)cc1,-25.24,0
M2R-decoy_7289,O=C([C@H]1CCN1S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)N(Cc1ccc(C2CCCCC2)cn1)c1ccc2c(=O)[nH]ccc2c1,-25.24,0
M2R-decoy_7661,CCN(CC)[c+]1sc2c(s1)C(c1ccc(Cl)cc1)Oc1c(I)cc(I)cc1-2,-25.24,0
M2R-decoy_9057,Cc1nccc(c2ccc(C[C@H](NC(=O)[C@@H]3Cc4cc5c(cc4CN3C(=O)c3ccccc3)O[C@@H](c3ccc(OCCC(C)(C)C)cc3)CO5)C(=O)[O-])cc2)c1C,-25.24,0
M2R-decoy_9153,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(C=O)Cc1ccccc1,-25.24,0
M2R-decoy_10863,O=C(Cc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c2c1OCC1(CCOCC1)CO2,-25.23,0
M2R-decoy_1154.1,N#Cc1c(O)nc(N2CCc3ccccc3C2)nc1c1ccc(F)cc1,-25.23,0
M2R-decoy_1189,Cc1nc(N2CCOCC2)nc2c1Nc1ccccc1S2,-25.23,0
M2R-decoy_1990.2,COCc1cc(COc2c(C)cccc2c2cccc(N3C[C@@H]4C[C@]4(C(=O)[O-])[C@H]3COC)n2)cc2c1C[NH+](C1CCOC1)CC2,-25.23,0
M2R-decoy_1502,O=S(=O)(/C=C/c1ccccc1)CS(=O)(=O)/C=C/c1ccccc1,-25.23,0
M2R-decoy_6996,Cc1ccccc1C1CCN(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC3COCC3(C)C)CC2)CC1,-25.23,0
M2R-decoy_8656,COc1ccccc1Nc1nc(SCC(=O)NC(=O)Nc2ccccc2)nc(c2cc(OC)c(OC)c(OC)c2)c1C#N,-25.23,0
M2R-decoy_10709,Cc1nnsc1C(=O)N1CCN(c2ccc(C#N)cn2)CC1,-25.22,0
M2R-decoy_11096,CCC(=O)N1CCN(S(=O)(=O)c2ccc(Br)cc2)C(C(=O)NO)C1,-25.22,0
M2R-decoy_1771,COc1c(C)cc(/C(=C/CCc2nnc(C)o2)c2ccc(C#N)cc2)cc1C(=O)SC,-25.22,0
M2R-decoy_3308,CCc1cnc(n2nc(OC(C)C)c(Oc3cc(F)ccc3F)c2C)nc1,-25.22,0
M2R-decoy_625,COC1OC2COC(c3ccccc3)OC2C(O)C1Br,-25.22,0
