ligand_id,SMILES,BE_min,is_active
CCR2-decoy_305,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc1cn(C=O)c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,-7.44828258194307,0
CCR2-decoy_309,CCC[C@@H](C(=O)N1CCCC[C@H]1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)[O-])c1)c1cc(OC)c(OC)c(OC)c1,-7.43676501491875,0
CCR2-decoy_751,CC(C)[C@H](NC(=O)c1ccccc1)c1n[nH]c(=S)o1,-7.4349263576529,0
CCR2-decoy_572,CC(C)Cn1c(S(=O)(=O)[O-])nc2ccccc21,-7.42996211366287,0
CCR2-decoy_1,O=C1OC(c2cncnc2)CC([O-])=C1Sc1ccccc1Cl,-7.4172189613531,0
CCR2-decoy_796,S=C(NCc1ccccc1)N/N=C/c1cccs1,-7.41511872776463,0
CCR2-decoy_663,COc1ccccc1c1cc(=O)[nH]c(=S)[nH]1,-7.41308398867776,0
CCR2-decoy_11,Cc1c(C(F)(F)F)n(c2nc(C(=O)[O-])cs2)nc1c1ccccc1,-7.41072147015865,0
CCR2-decoy_438,Cc1ccc(c2ccc3c(c2)O[C@@H](CN(C)C(=O)C2CCCCC2)[C@H](C)CN([C@H](C)CO)S3(=O)=O)cc1,-7.40201979771268,0
CCR2-decoy_341,CC[C@H](C)CNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)C(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)S(=O)(=O)C(C)C,-7.399152163674415,0
